seed_key,seed_label,source_system,source_id,doi,pmid,pmcid,title,authors,journal,year,url,abstract,query,fetched_at
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED41686081,10.1097/hp.0000000000002106,41686081,,Atmospheric Releases of Air-activated Radionuclides from Medical Cyclotrons: A Comparison among the Models Related to Population Doses.,"Manenti S, Castellone P, Groppi F, Del Vecchio A, Calandrino R.",,2026,https://europepmc.org/article/MED/41686081,"A comparison among three models (Birattari Conic Plume, HotSpot, and NCRP 123 Gaussian distribution) has been carried out concerning the release of air-activated radionuclides during bombardment of a H218O target in a medical cyclotron with two different proton energies: 10 MeV and 18 MeV. Under worst-case meteorological conditions, the diffusion of 13N, 40Cl, 37S, and 41Ar has been investigated. The total amount of induced activation (Bq) during different beam times has been calculated for each isotope, and the three models have been used to assess the dose to the residential population located 100 m from the release point, for a fixed beam current of 100 µA. The results demonstrate that a facility for medical isotope production, even under heavy workload (3,000 µA h-1 wk-1), will not lead to a significant increase in the dose to the surrounding population.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED41707294,10.1016/j.apradiso.2026.112507,41707294,,Experimental activation assessment of metallic components from medical cyclotron operations in South Korea.,"Lee MG, Jung H, Kim S, Park C.",,2026,https://europepmc.org/article/MED/41707294,"Cyclotron-based medical radionuclide production inevitably generates secondary neutrons, which can induce activation in surrounding materials. Despite the growing clinical use of medical cyclotrons, systematic measurements of neutron-induced activation products in the cyclotron components remain scarce. Therefore, this study aimed to perform quantitative measurements of activation in metallic components exposed to secondary neutrons during cyclotron operation. Representative metallic subsamples, including the degraders and target guards, were obtained by mechanically punching circular pieces with a diameter of 6.5 mm from each sample and were systematically categorized in accordance with the measured surface dose rates. High-purity germanium (HPGe) gamma-ray spectrometry was employed to identify and quantify activation products, and specific activities (Bq·g<sup>-1</sup>) were calculated for each radionuclide as a function of both subsample type and measurement position. The analysis revealed the presence of radionuclides such as <sup>22</sup>Na, <sup>26</sup>Al, <sup>207</sup>Bi, and <sup>60</sup>Co with activity levels strongly dependent on both material type and spatial location relative to the beam target. The findings provide valuable empirical data from actual measurements, establishing a fundamental dataset for understanding neutron-induced activation of cyclotron components and serving as a basis for improving radiation safety management.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED41187288,10.5435/jaaosglobal-d-25-00007,41187288,PMC12551726,Ossification of the Posterior Longitudinal Ligament in a Chilean Population: A CT-Based Prevalence Study in Patients Aged 60 Years and Older.,"Urrutia J, Demandes H, Rotman N, Cikutovic P.",,2025,https://europepmc.org/article/MED/41187288,"<h4>Introduction</h4>The prevalence of ossification of the posterior longitudinal ligament (OPLL) has been primarily studied in East Asian countries; its prevalence in Western populations remains to be elucidated. We aimed to determine the prevalence of OPLL in a Chilean population aged 60 years and older using fluorine-18 fluorodeoxyglucose positron emission tomography and CT (PET-CT) as screening tool.<h4>Methods</h4>We evaluated patients between 60 and 73 years consecutively studied with PET-CT in a University Hospital. We assessed whole-body CT scans in both sagittal and axial views to detect the presence of OPLL. We used the Mann-Whitney test to analyze continuous variables, the Fisher test for categorical variables, and a logistic regression analysis to determine the independent effect of age and sex on the presence of OPLL.<h4>Results</h4>We studied 1,009 patients (median age = 66 years); 597 were males (59.17%). Nineteen patients had OPLL, with a prevalence of 1.88% (1.04 to 2.72). OPLL was more prevalent in men (2.68%) than in women (0.73%; P = 0.02). All cases presented cervical involvement; only one had cervical and thoracic OPLL. The median age of patients with OPLL (64 years) and without OPLL (66 years) was not statistically different (P = 0.09). Male sex independently influenced the presence of OPLL (odds ratio = 3.85 [1.11 to 13.33]), age did not (odds ratio = 0.89 [0.78 to 1.02]).<h4>Discussion</h4>This is the first study evaluating the prevalence of OPLL in Latin America. It shows a prevalence alike that in non-Asian populations in the United States and lower than the prevalence described in Asian populations.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED41453261,10.1016/j.apradiso.2025.112405,41453261,,Experimental and Monte Carlo analysis of activation in a medical cyclotron target assembly.,"Xu P, Li Y, Wu Q, Ma Y, Zhuang S, Zhu Z, Wang Y, Li L.",,2026,https://europepmc.org/article/MED/41453261,"Radiological characterization of activated materials is a crucial step in the decommissioning and waste classification of medical cyclotron. This work combines on-site HPGe γ-spectrometry with FLUKA Monte Carlo simulations to characterize activation in the major components of a commercial <sup>18</sup>F target assembly, namely the HAVAR foil, titanium window, niobium insert, and aluminum/stainless-steel structures. The measured and simulated results showed consistent radionuclide inventories, confirming that activation is initially dominated by short-lived nuclides, while long-lived isotopes such as <sup>60</sup>Co, <sup>58</sup>Co, <sup>54</sup>Mn, <sup>65</sup>Zn, <sup>46</sup>Sc, and <sup>22</sup>Na govern the residual dose rate after extended cooling. Among these, <sup>60</sup>Co in HAVAR and stainless steel, <sup>46</sup>Sc in titanium, and <sup>22</sup>Na in aluminum were identified as the key radionuclides determining clearance timeframes. Furthermore, this work established correlation between residual dose rates and the clearance levels of dominant radionuclides demonstrates that dose-rate measurements can serve as practical indicators for determining whether activated components meet clearance criteria after sufficient cooling. This study provides a quantitative basis for waste management of medical accelerators.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED42030769,10.1016/j.apradiso.2026.112622,42030769,,Production of the Auger-electron emitter &lt;sup&gt;161&lt;/sup&gt;Ho for nuclear medicine using proton beams.,"Renaldin E, Mateu I, Braccini S, Zhang H, Sommerhalder A, Broekmann P, van der Meulen NP, Eichler R, Talip Z.",,2026,https://europepmc.org/article/MED/42030769,"Auger-electron emitters have steadily acquired considerable attention in the last decade due to their potential to treat micrometastases. However, the limited availability of Auger-electron emitters has restricted investigations of the radiobiological effects induced by Auger cascades. Among the medically relevant Auger-electron-emitting radiolanthanides, <sup>161</sup>Ho stands out as a suitable candidate thanks to its high emission of low-energy electrons. Its low-intensity, low-energy γ rays would enable dosimetry evaluation, while minimizing the deposited dose. This project involved the measurement of proton-induced activation cross sections of holmium radioisotopes, focusing on <sup>160m,161cum,162m</sup>Ho, using <sup>nat,161,162</sup>Dy targets irradiated with an 18 MeV cyclotron at the Bern medical cyclotron laboratory. Additionally, production yields were measured at the Paul Scherrer Institute using a 72 MeV separated-sector cyclotron, where dysprosium targets were irradiated for the <sup>161</sup>Ho direct production and <sup>165</sup>Ho targets to study the indirect production pathway via <sup>161</sup>Er decay. Comparison with previously published experimental data showed good agreement for the production cross sections of relevant holmium radioisotopes, while those of <sup>160g</sup>Ho were reported here for the first time. The nuclear reaction cross sections of <sup>161cum,162g,162m</sup>Ho were determined by inverting a system of linear equations. Theoretical predictions from the TENDL 2023 library generally overestimated the experimental excitation functions by up to 50%. Irradiation runs of production targets validated the cross sections measured. <sup>165</sup>Ho emerged as optimal target material for large-scale production of highly radionuclidically pure <sup>161</sup>Ho. Six-hour irradiation of <sup>165</sup>Ho targets yielded 15 GBq of <sup>161</sup>Er's end-of-bombardment activity at up to 99.98% of radionuclidic purity using 45 MeV proton be","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED41109097,10.1016/j.apradiso.2025.112229,41109097,,A thermostatic temperature control strategy for medical cyclotron deionized water cooling system based on cascade integral sliding mode controller.,"Sun B, Yuan Z, Zhang J, Liu S.",,2026,https://europepmc.org/article/MED/41109097,"Medical cyclotron is the crucial device for radiation therapy, which is extensively utilized in nuclear technology and medicine. Deionized water cooling system (WCS) is essential for maintaining thermal stability of key components such as magnets, radiofrequency cavities, and beamlines. Precise thermostatic control is crucial for preserving beam quality, ensuring secure and reliable operation. Nevertheless, the WCS manifests highly complex dynamics, including strong coupling between temperature and cooling water mass-flow. These challenges are exacerbated by external disturbances and internal uncertainties, which traditional proportional-integral-derivative (PID) control struggles to address due to limited robustness. In this research, mechanism-based modeling is established to accurately describe the system dynamics. A cascade integral sliding mode controller (CISMC) with adaptive law is designed to enhance the response speed, control accuracy and the robustness against disturbances. Furthermore, the chattering phenomenon of sliding mode control is alleviated by replacing the sign function with a saturation function. Simulation results demonstrate that the proposed CISMC strategy reduces the integral absolute error (IAE) from 19.27 to 5.88 and integral time absolute error (ITAE) from 191.90 to 47.79 for temperature control compared to conventional PID, and reduces IAE from 0.95 to 0.34 and ITAE from 3.00 to 1.21 for flow control compared to sliding mode control (SMC). Importantly, for the proposed controller, system chattering and fluctuation are effectively mitigated.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED40131608,10.1186/s41181-025-00335-w,40131608,PMC11936851,Highlight selection of radiochemistry and radiopharmacy developments by editorial board.,"Spreckelmeyer S, Dasilva J, Decristoforo C, Mach RH, Passchier J, Carlucci G, Qahtani MA, Duatti A, Cornelissen BT, Engle J, Denkova A, Hendrikx JJMA, Seimbille Y, Yang X, Jia H, Zhang MR, Yang M, Perk L, Caravan P, Laverman P, Cheng Z, Hoehr C, Sakr T, Zeevaart JR.",,2025,https://europepmc.org/article/MED/40131608,"<h4>Background</h4>The Editorial Board of EJNMMI Radiopharmacy and Chemistry releases a biannual highlight commentary to update the readership on trends in the field of radiopharmaceutical development and application of radiopharmaceuticals.<h4>Main body</h4>This selection of highlights provides commentary on 24 different topics selected by each co-authoring Editorial Board member addressing a variety of aspects ranging from novel radiochemistry to first-in-human application of novel radiopharmaceuticals.<h4>Conclusion</h4>Trends in radiochemistry and radiopharmacy are highlighted. Hot topics cover the entire scope of EJNMMI Radiopharmacy and Chemistry, demonstrating the progress in the research field in many aspects.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED40712387,10.1016/j.ejmp.2025.105060,40712387,,Decommissioning procedure and induced activation levels in the vault walls of a 11 MeV self-shielded Medical Cyclotron: simulations and measurements.,"Manenti S, Bergamaschi C, Broggi F, Ferrari A, Groppi F, Loria A, Nizzi M, Del Vecchio A, Calandrino R.",,2025,https://europepmc.org/article/MED/40712387,"This study outlines the decommissioning process of an 11 MeV self-shielded medical cyclotron operated for over 12 years at the Ospedale San Raffaele, Milano, Italy. A comprehensive analysis of neutron-induced activation in the vault walls was performed to guide safe demolition procedures. Using FLUKA Monte Carlo simulations and laboratory-based gamma and beta spectrometry, the activity of long-lived radionuclides, particularly <sup>55</sup>Fe, was evaluated across multiple wall depths. Results demonstrated that residual activity was primarily confined to the top 5 cm of the wall, with some samples exceeding the Italian clearance level of 1 Bq g<sup>-1</sup> for <sup>55</sup>Fe. Occupational exposure to demolition staff was assessed via external dosimeters and internal contamination checks, with all values reported below regulatory limits. These findings confirm that while personnel are not at radiological risk, certain components and wall materials must be classified as low-level radioactive waste (LLRW) and require long-term storage.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED40393209,10.1016/j.apradiso.2025.111915,40393209,,An advanced beam energy control strategy for medical cyclotron via ADRC with model-based feedforward controller.,"Sun B, Yuan Z, Wang J, FDS consortium.",,2025,https://europepmc.org/article/MED/40393209,"Medical cyclotron is the critical component for radiation therapy, which provides state-of-the-art treatment platform for cancer therapy. The energy stability of the beam is one of the most critical problem during the startup procedure or the long-term operation. Traditional beam energy control adopts open-loop regulation or proportional-integral-derivative (PID) control which does not depend on mathematical model. The classical PID control strategy has many problems for long-term operation, such as the unstable and imprecise control response due to its simple calculation. In this research, a nonlinear beam energy feedback control system (BEFS) mathematical model is established based on mechanism method. Based on it, an active disturbance rejection control strategy (ADRC) strategy is proposed to improve the response speed, control accuracy and disturbance rejection ability of the BEFS. In addition, a model-based feedforward controller is designed to enhance the controller's performance. Simulation results demonstrate that the proposed strategy, which has the better anti-disturbance capability and response speed, makes better beam energy tracking performance than traditional ADRC strategy and PID control strategy.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED41868330,10.1039/d5ra09547f,41868330,PMC13000467,Synthesis of [&lt;sup&gt;18&lt;/sup&gt;F]rufinamide as a radiotracer for epileptic brain imaging.,"Pandey V, Faheem M, Gambhir S, Dixit M.",,2026,https://europepmc.org/article/MED/41868330,"Epilepsy is a multifactorial neurological disorder characterized by recurrent, unprovoked seizures. Although various diagnostic approaches are available, no single technique serves as a gold standard. Radiotracer-based positron emission tomography (PET) offers a non-invasive strategy for localizing epileptic foci. However, the currently available tracers have limited specificity and pharmacokinetic performance. In this work, report the radiosynthesis and preliminary evaluation of [<sup>18</sup>F]rufinamide as a potential PET tracer for epilepsy imaging. Microwave-assisted (µE) radiosynthesis (120 °C, 20 min) afforded quantitative conversion with a total synthesis time of 40 min from the end of bombardment (EOB), and a two-step procedure completed with 20 ± 5%, radiochemical yield and >95% radiochemical purity. The physicochemical profiling revealed a lipophilic nature (log <i>D</i> <sub>7.4</sub>) and high plasma protein binding (82.5 ± 2.1%). PET imaging and biodistribution studies in normal Wistar rats confirmed brain uptake and renal clearance. These findings demonstrate that [<sup>18</sup>F]rufinamide possesses favorable radiochemical and pharmacological characteristics, supporting its potential as a novel PET probe for non-invasive imaging of epileptic brain regions.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED38394553,10.1097/hp.0000000000001801,38394553,,Decommissioning of a Medical Cyclotron Vault: The Case Study of the National Cancer Institute of Milano.,"Pola A, Bortot D, Pasquato S, Mazzucconi D, Chiesa C, Zanellati F, Brusa A.",,2024,https://europepmc.org/article/MED/38394553,"<h4>Abstract</h4>In the widespread use of medical cyclotrons for isotope production, radiological and economic consequences related to the decommissioning of particle accelerators are often neglected. However, decommissioning regulation and its related procedures always demand efforts and costs that can unexpectedly impact on budgets. The magnitude of this impact depends strongly on the residual radioactivity of the accelerator and of the vault, and more specifically on the kind and activity concentration of residual radionuclides. This work reports and discusses a case study that analyzes in detail the characterization activities needed for optimized management of the decommissioning of a medical cyclotron vault. In particular, this paper presents the activities carried out for assessing the activity concentrations and for guiding the disposal of the cyclotron vault of the Italian National Cancer Institute of Milano (INT). An unshielded 17 MeV cyclotron vault was characterized by high resolution gamma-ray spectrometry both in-situ and in-laboratory on extracted samples. Monte Carlo simulations were also carried out to assess the overall distribution of activation in the vault. After a few months from the final shutdown of the accelerator, activity concentrations in the concrete walls due to neutron activation exceeded the clearance levels in many regions, especially close to the cyclotron target. Due to the relatively long half-lives of some radionuclides, a time interval of about 20 y after the end of bombardment is necessary for achieving clearance in some critical positions. Far from the target or in positions shielded by the cyclotron, activation levels were below the clearance level. The comparison between Monte Carlo simulations and experimental results shows a good agreement. The in-situ measurements, simpler and economically advantageous, cannot completely replace the destructive measurements, but they may limit the number of required samples and consequent","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED41273986,10.1016/j.nucmedbio.2025.109582,41273986,,Recovery of zinc-68 from gallium-68 cyclotron target effluent: A method to establish wet chemistry capabilities for metal precursor recovery in PET radiometals.,"Horn IM, Bitzer AC, Day PL, Jacobson MS, McEarchern JM.",,2026,https://europepmc.org/article/MED/41273986,"<h4>Background</h4>Gallium-68 (68Ga) is a PET isotope that is finding more use in the clinical setting as a PET diagnostic tool, e.g. 68Ga PSMA is widely used in the diagnosis of prostate cancer, and 68Ga dotatate for the diagnosis of neuroendocrine tumors. Current production is mostly performed using either germanium-68/gallium-68 (68Ge/68Ga) generators or liquid targets containing zinc-68 (68Zn) and irradiated with protons in an accelerator. Recently, GE Healthcare published an article describing the production and purification of 68Ga using solid 68Zn target irradiation. The method described in this study to recover 68Zn from liquid target effluent may also be used to re-purify 68Zn from effluents from 68Ga production using solid targets. Preliminary studies, to be published in a follow-up paper, that result in electroplated solid 68Zn targets are briefly mentioned to demonstrate that such targets can be made from the 68Zn purified using this recovery method.<h4>Method</h4>An ion-exchange based method was used for purifying (or 'recovering') target material-containing effluent for future reuse in target preparation. This was accomplished using a column with Bio-Rad AG1-X8 resin bed of approximately 20-25 g of resin in a glass ion-exchange column. Eluted fractions from the ion-exchange column were tested using a NexION 350D ICP-MS to detect the presence of total zinc and trace contaminants Cu, Fe, Pb, Cr, Al, Mn, Ti, Ni, and Ag. The isotopic purity of the 68Zn in the effluent was also measured to confirm the original isotopic ratio.<h4>Results</h4>The results presented indicate that any contaminants in the effluent samples were reduced to levels below the limits of detection of analytical techniques commonly used in PET manufacturing laboratories (including ICP-OES).<h4>Conclusion</h4>This article provides a simple method for recovering 68Zn from liquid target effluent to be used in the plating of 68Zn targets for 68Ga solid target production. This method will all","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED41443077,10.1016/j.apradiso.2025.112311,41443077,,"Nuclear excitation functions for medical isotope production: Targeted radionuclide therapy via &lt;sup&gt;nat&lt;/sup&gt;Ir(d,x)&lt;sup&gt;193m&lt;/sup&gt;Pt.","Ekeberg HLO, Voyles AS, Basunia MS, Batchelder JC, Bernstein LA, Bleuel DL, Li KCW, Martinsen EM, Matthews EF, Morrell JT, Pettersen NIJ, Siem S.",,2026,https://europepmc.org/article/MED/41443077,"is an Auger emitting radionuclide which may have therapeutic potential, particularly when labeled to the chemotherapeutic drug cisplatin. One challenge to broader explorations of its clinical potential is the need for production routes with high specific activity. As part of a larger campaign to address gaps in reaction data for emerging medical radionuclides, this work seeks to characterize the (d,x) reactions as a potential production pathway for . A stacked target irradiation, consisting of natural iridium, iron, nickel, and copper foils, was performed using a 33 MeV deuteron beam at the Lawrence Berkeley National Laboratory 88-Inch Cyclotron. This measurement, along with previous experimental data, suggests an energy window between 11 to 18 MeV to maximize the production and radiopurity of . This experiment has yielded cross sections for 43 channels of deuteron-induced reactions from threshold to 30 MeV, including the first experimental results of (d,x) (cumulative), (d,x) (independent), (d,x) (cumulative) and (d,x) , (cumulative). The results were compared with literature data, the TENDL-2023 database, and default theoretical calculations from the TALYS-2.04, CoH-3.6.0, EMPIRE-3.2.3, and ALICE-2020 reaction modeling codes. This work presents another example of the lack of predictive capabilities for this set of modern nuclear-reaction modeling codes, and highlights the unsatisfactory modeling of experimental cross sections. Experimental data are important to improve the codes in general, and new experimental results can be used to improve the models. Finally, this measurement has revealed the need for an updated evaluation of the (d,x) deuteron monitor reaction.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED40008954,10.1063/5.0251414,40008954,,Development of sawtooth waveform beam buncher for medical cyclotron accelerator.,"Wang Z, Qiao Z, Liu W, Cai X, Wu Q, Fu H, Luo J, Li H, Wang S.",,2025,https://europepmc.org/article/MED/40008954,"A bunching system utilizing a heterodyne combiner is designed to generate a sawtooth waveform with three harmonics to increase the beam current intensity of medical cyclotron accelerators. The design incorporates a low-pass filter, helical bandpass filters, and a broadband matching network, producing a sawtooth waveform exceeding 1200 V, which meets the requirements for efficient bunching. This buncher substitutes the design and manufacturing requirements for high linearity broadband power amplifiers with three narrowband single-frequency power amplifiers for amplification. The digital direct synthesizer achieves coherent amplitude and phase adjustment of these three frequency signals. The broadband matching network is based on transmission line transformers to avoid the design of large-sized coaxial resonant cavities, which satisfy the spatial constraints of the cyclotron injection line.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED40941986,10.3390/molecules30173458,40941986,PMC12430084,Evaluation of Cyclotron Solid Target Produced Gallium-68 Chloride for the Labeling of [<sup>68</sup>Ga]Ga-PSMA-11 and [<sup>68</sup>Ga]Ga-DOTATOC.,"Jagodziński M, Boratyński J, Hamankiewicz P, Cheda Ł, Uhrynowski W, Girstun A, Trzcińska-Danielewicz J, Rogulski Z, Pilch-Kowalczyk M.",,2025,https://europepmc.org/article/MED/40941986,"Gallium-68 is a widely used positron-emitting radionuclide in nuclear medicine, traditionally obtained from <sup>68</sup>Ge/<sup>68</sup>Ga generators. However, increasing clinical demand has driven interest in alternative production methods, such as medical cyclotrons equipped with solid targets. This study evaluates the functional equivalence of gallium-68 chloride obtained from cyclotron solid target and formulated to be equivalent to the eluate from a germanium-gallium generator, aiming to determine whether this production method can serve as a reliable alternative for PET radiopharmaceutical applications. Preparations of [<sup>68</sup>Ga]Ga-PSMA-11 and [<sup>68</sup>Ga]Ga-DOTATOC, labeled with cyclotron-derived gallium-68 chloride, were subjected to quality control analysis using radio thin layer chromatography and radio high performance liquid chromatography. Subsequently, biodistribution studies were performed in mouse oncological models of expression of PSMA antigen and SSTR receptor to compare uptake of preparations produced with generator and cyclotron-derived isotopes. All tested formulations met the required radiochemical purity specifications. Moreover, tumor accumulation of the radiolabeled compounds was comparable regardless of the isotope source. The results support the conclusion that gallium-68 produced via cyclotron is functionally equivalent to that obtained from a generator, demonstrating its potential for interchangeable use in clinical and research radiopharmaceutical applications.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED41824275,10.1186/s41181-026-00437-z,41824275,PMC13096388,The &lt;sup&gt;68&lt;/sup&gt;Ge/&lt;sup&gt;68&lt;/sup&gt;Ga generator for enhancing productivity and reducing costs in nuclear medicine: experience from a university hospital.,"Guercio A, Martin T, Migliari S, Gagliardi A, Scarlattei M, Baldari G, Martelli N, Ruffini L.",,2026,https://europepmc.org/article/MED/41824275,"<h4>Background</h4>Sustainability in healthcare, particularly Nuclear Medicine, is essential, especially in managing radioactive materials. Traditional centralized production of Fluorine-18 tracers for PET imaging faces challenges like transport logistics, decay losses and supply chain vulnerabilities. Decentralized production with radionuclide generators, such as the Germanium-68/Gallium-68 (<sup>68</sup>Ge/<sup>68</sup>Ga) generator, offers on-demand isotope production, improving accessibility and precision imaging. This study evaluates the long-term performance (8 years) of <sup>68</sup>Ga-based radiopharmaceutical production in a Nuclear Medicine Division, focusing on efficiency, sustainability, and cost.<h4>Results</h4>Between 2016 and 2024, 416 batches of <sup>68</sup>GaCl₃ and 2455 batches of <sup>68</sup>Ga-based radiopharmaceuticals were produced. Data from systematic quality controls on generator eluates and tracers, such as <sup>68</sup>Ga-PSMA (1800 batches) and <sup>68</sup>Ga-DOTATOC (610 batches), were evaluated. All <sup>68</sup>GaCl₃ eluates met Ph. Eur. specifications, with negligible <sup>68</sup>Ge breakthrough (mean 0.0000068%) and consistently high radiochemical purity (100%). Radiopharmaceuticals showed stable quality over time, with > 98% purity for <sup>68</sup>Ga-DOTATOC and > 99% for <sup>68</sup>Ga-PSMA. Generators performance remained reliable, with an average elution yield of 74.8% (range 63.4-84.7%) and up to 466 elutions/year reached in 2024 without quality degradation. The correlation between estimated and measured end-of-synthesis activities was strong (R<sup>2</sup> ≈ 1), supporting accurate production planning. Clinical PET scans increased over sixfold, from 144 in 2016 to 920 in 2025. The high-sensitivity PET/CT system helped reduce injected activity and acquisition time, improving throughput and sustaining growth. The clinical-to-production ratio progressively decreased from 1 (1 batch/exam) to 0.42 for <sup>68</sup>Ga-PSMA (ran","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED42066306,10.1103/rk8v-rcm3,42066306,,Test of the Gravitational Force Law on Cosmological Scales Using the Kinematic Sunyaev-Zeldovich Effect.,"Gallardo PA, Pardo K, Philcox OHE, Battaglia N, Battistelli ES, Bean R, Calabrese E, Choi SK, Devlin M, Dunkley J, Dünner R, Ferraro S, Guan Y, Healy E, Hervías-Caimapo C, Hilton M, Hincks AD, Hood JC, Kosowsky A, La Posta A, Louis T, Madhavacheril MS, McMahon J, Moodley K, Mroczkowski T, Naess S, Newburgh L, Niemack MD, Page LA, Partridge B, Puddu R, Schaan E, Sehgal N, Sifón C, Spergel DN, Staggs ST, van Engelen A, Vargas C, Vavagiakis EM, Wagoner K, Wollack EJ.",,2026,https://europepmc.org/article/MED/42066306,"The mean pairwise velocity of massive halos reflects the gravitational force law on cosmic scales. We combine cosmic microwave background intensity maps from the Atacama Cosmology Telescope and a galaxy catalog from the Sloan Digital Sky Survey to estimate the mean pairwise velocity using the kinematic Sunyaev-Zeldovich (kSZ) effect. On scales from 30 to 230 megaparsecs, we constrain the gravitational acceleration between pairs of halos at separation r to be g∝1/r^{n} with n=2.1±0.3, which is consistent with Newtonian gravity in an expanding spacetime (i.e., the standard ΛCDM model). This constraint shows agreement with an inverse quadratic radial dependence over the large distances separating galaxy halos, as expected in standard cosmology. Upcoming surveys have the potential to rule out n=1 at 10σ significance. Our results establish the kSZ effect as a powerful tool for testing gravity on cosmological scales.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
